SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,ISIN_CODE
539785,PDMJEPAPER  ,B ,Q,27.45,28.1,25.6,25.9,INE865T01018
539787,HCG         ,B ,Q,315.05,352,315.05,325.1,INE075I01017
539799,BHARATWIRE  ,B ,Q,128,129.8,124,125.2,INE316L01019
539806,H1190M36RG  ,F ,Q,10.9,10.9,10.9,10.9,INF179KB1PA4
539807,INFIBEAM    ,A ,Q,155,158.85,154,156,INE483S01020
539814,RADHEY      ,XT,Q,14.56,14.56,14.56,14.56,INE204S01012
539836,RUBY        ,M ,Q,13.8,14.5,13.8,14.5,INE812T01010
539839,FRANKLIN    ,M ,Q,53.65,53.95,50,52.9,INE399S01010
539841,LANCER      ,M ,Q,93,95.5,93,95.5,INE359U01010
539842,SYSCO       ,M ,Q,61,61,61,61,INE410U01011
539843,NINSYS      ,M ,Q,19.5,19.5,19.5,19.5,INE395U01014
539844,EQUITAS     ,A ,Q,149,151.3,146.5,148.35,INE988K01017
539861,SKIL        ,T ,Q,44.15,47.85,44,47.85,INE429F01012
539871,THYROCARE   ,B ,Q,686.15,691.9,685,687.1,INE594H01019
539874,UJJIVAN     ,A ,Q,382,385.4,372.4,378.05,INE334L01012
539876,CROMPTON    ,A ,Q,239.8,250.75,233.1,248.7,INE299U01018
539883,PILANIINVS  ,T ,Q,3026.1,3026.1,2990,3002.2,INE417C01014
539884,DARSHANORNA ,M ,Q,181,198,181,198,INE671T01010
539889,PARAGMILK   ,A ,Q,284.25,288.95,277.05,279.65,INE883N01014
539917,NAGARFERT   ,B ,Q,22.5,23.15,21.45,22.55,INE454M01024
539921,SEIL        ,M ,Q,155,157,155,155,INE440T01010
539939,YASHCHEM    ,M ,Q,174.1,178.9,174,174.75,INE571U01010
539940,MAXVIL      ,B ,Q,80.75,83.25,80.75,81.15,INE154U01015
539956,TAALENT     ,X ,Q,168.85,174,164.05,164.25,INE524T01011
539957,MGL         ,A ,Q,1012.05,1030,1004.4,1022.3,INE002S01010
539962,QFSL        ,ST,Q,0.36,0.36,0.36,0.36,INE064D01012
539963,ZEAL        ,M ,Q,546,546,546,546,INE819S01017
539978,QUESS       ,B ,Q,976,1016,956.3,985.5,INE615P01015
539979,DIGJAMLTD   ,T ,Q,13.6,13.9,13.55,13.75,INE731U01010
539980,MIDCAPIWIN  ,B ,Q,76,76,74.36,74.63,INF109KB1XT3
539981,MAXINDIA    ,A ,Q,114.5,114.8,113.6,114.05,INE153U01017
539986,COMSYN      ,M ,Q,56.5,56.5,50.5,50.5,INE073V01015
539992,LLOYDSTEEL  ,T ,Q,2.47,2.47,2.47,2.47,INE093R01011
540005,LTI         ,A ,Q,1327,1370,1260,1274.95,INE214T01019
540006,BULL        ,X ,Q,40.15,44.2,40,40.1,INE595R01015
540023,MIENT       ,X ,Q,46,46,42,42.6,INE621I01018
540024,ASHARI      ,X ,Q,47.3,47.75,47.2,47.75,INE361S01010
540025,ADVENZYMES  ,A ,Q,268.4,269,263.25,264.25,INE837H01020
540027,PTIL        ,M ,Q,278.25,281,275,280.4,INE171P01019
540047,DBL         ,A ,Q,925,928.1,900.1,908.6,INE917M01012
540048,SPAL        ,B ,Q,370.25,383.85,357.95,381.45,INE212I01016
540061,BIGBLOC     ,B ,Q,134.3,139.9,133,135.05,INE412U01017
540063,ECS         ,ST,Q,9.64,9.64,9.64,9.64,INE925Q01024
540064,FRETAIL     ,A ,Q,556.55,563.1,548.5,559.15,INE752P01024
540065,RBLBANK     ,A ,Q,504.5,506.35,500.6,504.8,INE976G01028
540071,CAMSONSEEDS ,XT,Q,27,27.8,25.65,26.05,INE494T01017
540072,SHIVAEXPO   ,M ,Q,21.35,21.35,21.35,21.35,INE191V01015
540073,BLS         ,B ,Q,213,213.5,197.6,199.35,INE153T01027
540080,NARAYANI    ,M ,Q,52.2,53,50,51.5,INE715T01015
540081,GOVNOW      ,T ,Q,12.78,14.1,12.78,14.1,INE860T01019
540082,RSTL        ,M ,Q,53,64,52,54,INE367U01013
540083,TVVISION    ,T ,Q,18.05,19.85,18.05,19.85,INE871L01013
540084,SPICY       ,M ,Q,10.45,10.45,10.45,10.45,INE592O01019
540097,VISCO       ,XT,Q,18.7,18.7,18.7,18.7,INE890S01018
540108,TAHL        ,X ,Q,17.9,18.1,17.5,18,INE864T01011
540115,LTTS        ,A ,Q,1280,1287,1200,1207.1,INE010V01017
540124,GNA         ,B ,Q,440,457.9,435.95,453.15,INE934S01014
540133,ICICIPRULI  ,B ,Q,414.75,414.75,403.9,406.25,INE726G01019
540134,IISL        ,XT,Q,15.25,16.2,15.15,16.13,INE818R01011
540135,ARCFIN      ,XT,Q,5.37,5.38,5.37,5.38,INE202R01018
540136,HPL         ,B ,Q,154.05,155.4,148.05,149.05,INE495S01016
540143,SAGARSOFT   ,X ,Q,82.15,89.05,81.25,86.5,INE184B01012
540145,VALIANTORG  ,M ,Q,775,795,770.1,770.1,INE565V01010
540146,ACML        ,M ,Q,189,189.75,189,189.75,INE427V01013
540153,ENDURANCE   ,B ,Q,1185.05,1209.5,1153,1196.1,INE913H01037
540168,SUPRAP      ,X ,Q,18.25,18.25,18.25,18.25,INE268T01015
540173,PNBHOUSING  ,A ,Q,1304.85,1304.85,1281.6,1297.2,INE572E01012
540175,REGENCY     ,X ,Q,39.3,39.35,38,39,INE964R01013
540180,VBL         ,B ,Q,682,697.95,674.9,691.05,INE200M01013
540189,UPROTECH    ,XT,Q,4.88,4.88,4.88,4.88,INE448F01012
540190,FRANKLININD ,XT,Q,12.39,12.39,12.39,12.39,INE789R01014
540192,LKPSEC      ,X ,Q,22.85,22.95,21.8,22.2,INE341H01023
540203,SFL         ,B ,Q,1590,1600,1575,1590,INE916U01025
540210,TMRVL       ,B ,Q,152.65,154,148.65,149.7,INE759V01019
540212,TCIEXP      ,B ,Q,526,540,516,533.1,INE586V01016
540222,LAURUSLABS  ,A ,Q,516.55,523,512,519,INE947Q01010
540243,NEWLIGHT    ,XT,Q,22.15,23.2,21.1,23.2,INE835U01019
540266,GLCL        ,XT,Q,31,31,31,31,INE804Q01013
540267,FLORACORP   ,XT,Q,10.56,10.56,10.56,10.56,INE318U01016
540269,SKL         ,M ,Q,17.75,17.75,17.65,17.65,INE459U01018
540293,PRICOLLTD   ,B ,Q,110.4,111.85,105.35,106.5,INE726V01018
540311,JITFINFRA   ,T ,Q,46.5,46.5,44.55,45.75,INE863T01013
540332,TANVI       ,M ,Q,75.5,75.5,75.5,75.5,INE978V01015
540358,RMC         ,M ,Q,64.1,64.1,64.1,64.1,INE655V01019
540360,LLFICL      ,XT,Q,17.55,17.55,17.5,17.5,INE715Q01011
540361,DANUBE      ,XT,Q,4.15,4.25,4.15,4.15,INE575D01033
540366,RADIOCITY   ,B ,Q,381,381,378,378.85,INE919I01016
540376,DMART       ,A ,Q,1182,1210,1174.7,1179.65,INE192R01011
540393,SMLT        ,M ,Q,60,60,59,59,INE017W01010
540394,JDML        ,MT,Q,42.3,42.3,39.75,39.75,INE801W01017
540395,CHEMCRUX    ,M ,Q,35,35,34.65,34.65,INE298W01016
540396,MANOMAY     ,M ,Q,50.65,50.65,50.65,50.65,INE784W01015
540403,CLEDUCATE   ,B ,Q,268.2,270.05,265.2,265.9,INE201M01011
540404,PRIME       ,M ,Q,196,196,196,196,INE442V01012
540405,OCEANIC     ,M ,Q,139.2,145.4,138.25,145.4,INE711V01010
540425,SHANKARA    ,B ,Q,1595,1730,1581.1,1693.8,INE274V01019
540426,RELSTRUCT   ,M ,Q,35,35,34,34,INE792V01010
540492,PGL         ,M ,Q,19.27,19.29,19.27,19.29,INE594W01026
540497,SCHAND      ,B ,Q,475,479.4,468,470.55,INE807K01035
540519,MEERA       ,M ,Q,335,336.05,320,334,INE343X01018
540526,IRBINVIT    ,IF,Q,89.03,89.03,88.05,88.56,INE183W23014
540530,HUDCO       ,B ,Q,81.4,82.55,81.05,82.25,INE031A01017
540544,PSPPROJECT  ,B ,Q,520,533.3,510.5,520.25,INE488V01015
540545,BGJL        ,M ,Q,21,21,21,21,INE986W01016
540550,YUG         ,M ,Q,34,34,34,34,INE796W01019
540552,AXISAEGPG   ,B ,Q,9.77,9.77,9.77,9.77,INF846K01ZK2
540565,INDIGRID    ,IF,Q,92.5,92.5,92,92.2,INE219X23014
540575,STARCEMENT  ,B ,Q,124.25,128.5,124,126.85,INE460H01021
540593,HEOF1126RG  ,B ,Q,9.9,10.5,9.85,9.9,INF179KB1T82
540595,TEJASNET    ,B ,Q,384.55,394,372,379.5,INE010J01012
540596,ERIS        ,B ,Q,782.7,785.45,771.6,779.85,INE406M01024
540602,GTPL        ,B ,Q,163.9,164.95,159,161.3,INE869I01013
540611,AUBANK      ,B ,Q,675,676,646.55,656.9,INE949L01017
540613,GEL         ,M ,Q,48,50.5,48,50.5,INE721X01015
540614,GGENG       ,M ,Q,57.5,57.5,57.5,57.5,INE694X01014
540616,ARTEMIS     ,B ,Q,117,120.15,115.45,117.5,INE517U01013
540621,BHAGYAPROP  ,B ,Q,22,22.5,22,22.5,INE363W01018
540636,HEOF1100RG  ,B ,Q,9.46,9.56,9.46,9.56,INF179KB1V39
540642,SALASAR     ,B ,Q,309.45,311.6,306,308.5,INE170V01019
540647,GANGESSEC   ,T ,Q,97,102.9,96.1,96.45,INE335W01016
540648,PALASHSEC   ,T ,Q,73.75,76,71.6,74,INE471W01019
540649,AVADHSUGAR  ,B ,Q,670.1,699,632,671.1,INE349W01017
540650,MAGADHSUGAR ,B ,Q,146,151.9,144.3,151.25,INE347W01011
540651,JIGAR       ,M ,Q,47,47,45.3,45.3,INE943X01015
540653,SINTEXPLAST ,B ,Q,73,75.4,72.5,73.1,INE501W01021
540654,GSTL        ,M ,Q,66,66,66,66,INE632W01016
540669,UTINEXT50   ,B ,Q,309.05,309.05,309.05,309.05,INF789FC1N82
540673,SIS         ,B ,Q,1199.05,1212,1151,1179.6,INE285J01010
540678,COCHINSHIP  ,B ,Q,540,546.95,532.95,539.95,INE704P01017
540679,SMSLIFE     ,B ,Q,410,423.8,410,423.8,INE320X01016
540680,KIOCL       ,B ,Q,358.4,358.4,328.95,339.35,INE880L01014
540686,SMRUTHIORG  ,X ,Q,92,92,92,92,INE172E01011
540691,ABCAPITAL   ,B ,Q,170.2,172.8,170,171.1,INE674K01013
540692,APEX        ,B ,Q,630,656,612.3,632.2,INE346W01013
540693,SHISHIND    ,M ,Q,29.5,29.5,27.3,27.3,INE145Y01015
540697,AMFL        ,M ,Q,17.5,21.7,17.5,21.3,INE319X01018
540698,NEL         ,M ,Q,9.25,9.5,9.25,9.25,INE555X01017
540699,DIXON       ,B ,Q,3760,3830,3723.7,3749.7,INE935N01012
540700,BRNL        ,B ,Q,184,186.3,181.2,181.3,INE727S01012
540701,DCAL        ,B ,Q,375,384,360.85,376.8,INE385W01011
540702,LASA        ,T ,Q,172.5,175.3,172,173.35,INE670X01014
540703,PROVESTSER  ,X ,Q,20.2,21,19.4,19.9,INE438C01010
540704,MATRIMONY   ,B ,Q,922.35,929.95,916,923.8,INE866R01028
540709,RELHOME     ,B ,Q,81.7,82.45,80,80.25,INE217K01011
540710,CAPACITE    ,B ,Q,362.15,363.7,355.2,357.4,INE264T01014
540715,SAGAR       ,M ,Q,38.5,41.5,38.5,41.4,INE146Y01013
540716,ICICIGI     ,B ,Q,800,806.05,780.85,787,INE765G01017
540717,PQIF        ,XT,Q,116,116,116,116,INE689M01017
540719,SBILIFE     ,B ,Q,669,679,655.55,659.55,INE123W01016
540724,DIAMONDYD   ,B ,Q,1140,1165,1114.8,1153.9,INE393P01035
540726,TTFL        ,M ,Q,87,87,85,85,INE071Y01013
540727,POOJA       ,M ,Q,61,61,61,61,INE973X01012
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,INE327G01024
540729,VANTABIO    ,M ,Q,64.9,64.9,64.9,64.9,INE695X01011
540735,IRIS        ,M ,Q,62.75,62.75,61,61,INE864K01010
540738,STL         ,M ,Q,157,157,157,157,INE402Y01010
540743,GODREJAGRO  ,B ,Q,575.05,579,565.15,571,INE850D01014
540744,MESCON      ,XT,Q,46.35,51.15,46.35,51.15,INE170N01016
540749,MASFIN      ,B ,Q,634.9,640,614.05,624.2,INE348L01012
540750,IEX         ,B ,Q,1598.15,1607.85,1587.1,1596.05,INE022Q01012
540755,GICRE       ,B ,Q,763.45,766.15,755,756.75,INE481Y01014
540757,SCPL        ,M ,Q,123.15,123.15,118,121.55,INE501Y01019
540762,TIINDIA     ,B ,Q,265,268,262.25,266,INE974X01010
540767,RNAM        ,B ,Q,289.6,289.6,282,285.6,INE298J01013
540768,MAHLOG      ,B ,Q,473.75,478.5,448,458.2,INE766P01016
540769,NIACL       ,B ,Q,631,636.85,630,635.35,INE470Y01017
540774,IFGLEXPOR   ,B ,Q,290,298.7,281.15,285.45,INE133Y01011
540775,KHADIM      ,B ,Q,695,699.95,685,688.1,INE834I01025
540776,5PAISA      ,B ,Q,296.1,301.65,285.65,292.45,INE618L01018
540777,HDFCLIFE    ,B ,Q,418,433,397.65,427.1,INE795G01014
540782,SBRANDS     ,M ,Q,135,135,135,135,INE204Y01010
540786,SHARIKA     ,M ,Q,54,55.35,51.7,52,INE669Y01014
540787,BHARATIWIN  ,B ,Q,38.9,38.9,38.1,38.34,INF109KB15Y7
540789,DNAMEDIA    ,B ,Q,9.38,9.38,8.65,8.85,INE016M01021
540790,EASTERNGAS  ,X ,Q,29.2,30.3,29.2,30.1,INE846C01014
540793,HHOF1140RG  ,B ,Q,9.36,9.82,9.36,9.56,INF179KB1W87
540794,HHOF1140RD  ,B ,Q,9.3,9.3,9.3,9.3,INF179KB1W95
540795,DYNAMIC     ,M ,Q,55.1,56,54.2,56,INE600Y01019
540796,RATNABHUMI  ,M ,Q,32.3,32.5,32.3,32.5,INE821Y01011
540797,SHALBY      ,B ,Q,238.1,241.7,234.75,236.5,INE597J01018
540798,FSC         ,B ,Q,670,687,661.7,682.8,INE935Q01015
540799,DACEFRG     ,B ,Q,9.35,9.4,9.35,9.4,INF740KA1CU1
540800,DACEFRDP    ,B ,Q,9.3,9.3,9.3,9.3,INF740KA1CV9
540809,MRCEXIM     ,M ,Q,7.3,7.3,7.3,7.3,INE333Y01017
540811,DML         ,M ,Q,12,12,12,12,INE158R01012
540824,ASTRON      ,B ,Q,138.95,141.65,135.25,137.1,INE646X01014
540843,RITHWIKFMS  ,M ,Q,36,36.25,36,36.2,INE819Y01015
540850,JFL         ,M ,Q,63.5,63.5,61,62,INE841Y01019
540861,IPRU3018    ,B ,Q,9.5,10,9.5,10,INF109KB16Z2
540879,APOLLO      ,T ,Q,333.95,366.8,333.95,361.25,INE713T01010
540900,NEWGEN      ,B ,Q,249.1,258.15,244.1,248.55,INE619B01017
540901,PRAXIS      ,T ,Q,315,315,285,285,INE546Y01022
540902,AMBER       ,B ,Q,1232.5,1298.3,1230,1250.15,INE371P01015
540903,CRPRISK     ,M ,Q,48,56.75,48,49.7,INE422M01013
555555,SENSEXIWIN  ,B ,Q,375.28,375.28,375.06,375.06,INF346A01034
570001,TATAMTRTDVR ,A ,Q,225,225.7,223.45,224.35,IN9155A01020
570002,FELDVR      ,B ,Q,41.5,41.95,41,41,IN9623B01058
570003,GUJNREBNDVR ,B ,Q,1.29,1.29,1.23,1.25,IN9110D01011
570004,JISLBNDVR   ,B ,Q,85.95,86.25,83.25,84.95,IN9175A01010
570005,SCAPDVR     ,B ,Q,10.36,10.36,10.36,10.36,INE224E01036
580001,STAN CHART  ,B ,I,65.5,67.85,65.5,66.05,INE028L21018
590003,KARUR VY(PS ,B ,Q,108.8,111.8,106.25,110.9,INE036D01028
590005,TIDE WATE(PS,B ,Q,6923.55,6933,6830,6840,INE484C01022
590006,AMRUTANJAN  ,B ,Q,604,604,567,595,INE098F01023
590013,XPRO INDI(PS,T ,Q,53.25,55.25,52.15,53.05,INE445C01015
590018,HISARMET(PS ,T ,Q,100,100.9,97,100.1,INE598C01011
590021,BHARAT RA(PS,B ,Q,4080.9,4114.95,3916.65,4001.55,INE838B01013
590022,EASTER SI(PS,B ,Q,5.3,5.71,5.3,5.6,INE962C01027
590024,FERT CHE(PS ,B ,Q,60.6,63.9,60.4,63.4,INE188A01015
590025,GINNI FIL(PS,B ,Q,37.7,38,37.1,37.5,INE424C01010
590030,SOUTH PET(PS,B ,Q,42.35,44.85,41.25,44.05,INE147A01011
590031,DE NORA     ,B ,Q,344,396,328.3,374.65,INE244A01016
590043,HARITA SEAT ,B ,Q,990.25,990.25,970,981,INE939D01015
590051,SAKSOFT LTD ,B ,Q,222,225.7,216,219.8,INE667G01015
590056,SALONA COTSP,T ,Q,126.55,134.75,126.55,132,INE498E01010
590062,ANDHRA SUGAR,B ,Q,659.35,660.5,622,628.7,INE715B01013
590065,INDIA MOTOR ,B ,Q,1130,1144,1125,1139.6,INE547E01014
590066,KCP LTD     ,B ,Q,146.35,146.6,142.4,145.7,INE805C01028
590068,KHAITAN INDI,B ,Q,47.35,51.85,47.35,48.8,INE731C01018
590071,SUNDARAM FIN,B ,Q,1884,1912.95,1851.5,1874.55,INE660A01013
590072,SUNDARAM BRK,B ,Q,624.85,632.5,601,605.2,INE073D01013
590073,WHEELS INDIA,B ,Q,2091.15,2239.95,2030.1,2196.15,INE715A01015
590075,LAMBODHARA T,B ,Q,66.4,66.95,64.65,65.5,INE112F01022
590078,MAITHAN ALL ,B ,Q,905,905,866.4,882.75,INE683C01011
590086,ORISSA MINE ,B ,Q,1840.2,1877,1825,1838.4,INE725E01024
590095,GOLDBEES    ,E ,Q,2705.04,2715,2703,2705.84,INF732E01102
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.01,INF732E01037
590097,KOTAKGOLDETF,E ,Q,265,266,264.2,264.29,INF373I01049
590098,SBI GOLD ETS,E ,Q,2742,2748,2734,2739.95,INF200K01099
590099,QUANTUM GOLD,E ,Q,1345.85,1345.85,1344.6,1344.6,INF082J01010
590101,UTI GOLD ETF,E ,Q,2655,2679,2645.05,2646.46,INF789F01059
590103,NIFTY BEES  ,B ,Q,1138,1138.7,1133,1134.6,INF732E01011
590104,JUNIOR BEES ,B ,Q,312.89,312.89,309.05,310.8,INF732E01045
590106,BANK BEES   ,B ,Q,2763.35,2774.5,2752.75,2774,INF732E01078
590107,KOTAK PSU BK,B ,Q,376,380,365.01,368.9,INF373I01023
590108,PSUBNK BEES ,B ,Q,405.5,405.5,405.5,405.5,INF732E01110
590109,SHARIA BEES ,B ,Q,285,285,251,251,INF732E01128
590115,M50 ETF     ,B ,Q,105,106.95,105,106.95,INF247L01536
590126,GRADIENTE   ,XT,Q,1.21,1.21,1.21,1.21,INE361K01017
590130,KANCO TEA   ,XT,Q,103.05,107,103.05,105.35,INE398L01017
590134,MADRASFERT  ,B ,Q,44.3,47.15,44.1,46.05,INE414A01015
600180,HDFC BANK LT,A ,Q,2060,2095,2060,2072.75,INE040A01026
600770,TATA CHEMICA,A ,Q,730.15,730.3,730.15,730.3,INE092A01019
639844,EQUITAS     ,B ,Q,137.05,164.9,137.05,164.8,INE988K01017
639874,UJJIVAN     ,B ,Q,380,380,380,380,INE334L01012
700087,MUKUND CRPS ,F ,P,8.18,8.18,7.54,8.09,INE304A04012
700133,3DPLM       ,F ,P,69,69,67.85,67.85,INE657W04017
700134,VEDLRPS     ,F ,P,10.51,10.55,10.51,10.52,INE205A04011
715004,ILFS1606PFA ,F ,P,13531,13531,13531,13531,INE871D04063
717502,JSW NCPS    ,F ,P,8.82,8.94,8.82,8.86,INE019A04024
717503,ZEE NCPS    ,F ,P,9.98,9.99,9.97,9.97,INE256A04022
800252,SGB2016I    ,G ,B,2770,2810,2770,2810,IN0020150101
800254,SGBAUG24    ,G ,B,2834,2834,2834,2834,IN0020160027
800258,SGB2016IIA  ,G ,B,2790,2790,2790,2790,IN0020160043
800259,SGB2016IIIA ,G ,B,2800,2800,2785.5,2785.5,IN0020160076
800268,SGBMAY25    ,G ,B,2800,2800,2751,2751,IN0020170018
800269,SGBJULY25   ,G ,B,2711,2750,2711,2750,IN0020170034
800270,SGBOCT25    ,G ,B,2755,2755,2755,2755,IN0020170067
934847,1050TCFS19  ,F ,D,1110,1110,1110,1110,INE306N07BM6
934868,RFL18H      ,F ,D,1840,1842,1838,1840,INE958G07858
934888,940STFC18   ,F ,D,1007,1007,1007,1007,INE721A07FW3
934906,1116SIFL18  ,F ,D,1020,1020,1020,1020,INE872A07RX7
934909,1175SIFL18  ,F ,D,1030,1030,1030,1030,INE872A07SA3
934920,0STFC20VI   ,F ,D,1700,1700,1700,1700,INE721A07GW1
934932,1152IIHF18  ,F ,D,1026,1036,1026,1026.1,INE477L07040
934935,1075SCUF19I ,F ,D,1040,1040,1040,1040,INE722A07471
935016,12IIHFL2020 ,F ,D,1081.99,1081.99,1061.11,1061.11,INE477L08014
935052,0SCUF19     ,F ,D,1525.25,1533.01,1525.25,1533,INE722A07570
935114,0MFL20L     ,F ,D,1512.01,1540,1475,1510.3,INE414G08256
935130,10STFC19    ,F ,D,1079.15,1079.15,1079.15,1079.15,INE721A07HI8
935132,1015STFC21  ,F ,D,1116,1116,1116,1116,INE721A07HJ6
935140,0STFC2019   ,F ,D,1500,1500,1500,1500,INE721A07HN8
935196,1275DSK2021 ,F ,D,2201.03,2201.03,2201,2201,INE891A07029
935288,1072SREI19F ,F ,D,1015,1015,1015,1015,INE872A07TM6
935290,1125SREI19G ,F ,D,1129,1129,1101,1115,INE872A07TN4
935292,0SREI19H    ,F ,D,1437,1450,1437,1450,INE872A07TO2
935309,BLUENCDSR2  ,F ,D,10,10,10,10,INE233B08095
935310,BLUENCDSR3  ,F ,D,10.47,10.47,10.4,10.4,INE233B08103
935311,980IFCI19A  ,F ,D,1012.1,1012.1,1012.1,1012.1,INE039A07751
935313,0IFCI19B    ,F ,D,1239,1239,1239,1239,INE039A07769
935315,940IFCI19C  ,F ,D,1005,1005,1005,1005,INE039A07777
935317,990IFCI21D  ,F ,D,1050,1050,1039.9,1040,INE039A07785
935321,990IFCI24F  ,F ,D,1024.1,1024.1,1020,1022.42,INE039A07801
935345,0MFL21      ,F ,D,1460,1460,1460,1460,INE414G08272
935347,935IFCI20   ,F ,D,1007,1014,1007,1014,INE039A07827
935365,0ECL20      ,F ,D,1370,1370,1360,1360,INE804I07ZN7
935383,849NTPC25   ,F ,D,13.6,13.7,13.6,13.6,INE733E07JP6
935423,10MFL18E    ,F ,D,1081.1,1081.1,1080,1081,INE414G07993
935451,1025SEFL20H ,F ,D,1066,1066,1066,1066,INE881J07DW1
935453,1025SEFL22I ,F ,D,1072.41,1072.41,1072,1072,INE881J07DX9
935457,1050SREI18  ,F ,D,1076.11,1092,1054.1,1092,INE872A07TR5
935461,1025SREI20  ,F ,D,1008,1010,1008,1010,INE872A07TT1
935490,950MFL18    ,F ,D,1028.25,1028.25,1028.25,1028.25,INE414G07AJ0
935498,0MFL2018    ,F ,D,1235,1235,1235,1235,INE414G07AN2
935506,736PFC25    ,F ,D,1070,1070,1070,1070,INE134E07547
935540,714REC25    ,F ,D,1045,1045,1045,1045,INE020B07JQ2
935564,0KFL22H     ,F ,D,1155.01,1155.01,1155,1155,INE403Q08050
935572,732IRFC25   ,F ,D,1078,1099,1076,1099,INE053F07827
935580,739NHAI26   ,F ,D,1115,1118,1115,1118,INE906B07EH2
935584,76NHAI31    ,F ,D,1174.8,1174.9,1166.5,1167,INE906B07EJ8
935594,925MFL19    ,F ,D,1003.01,1003.01,1003.01,1003.01,INE414G07AU7
935616,753IREDA26  ,F ,D,1061,1123.98,1060.77,1123.98,INE202E07211
935642,764HUDCO31  ,F ,D,1105.2,1105.2,1105.1,1105.1,INE031A07AO5
935656,115KFL22    ,F ,D,1000,1000,1000,1000,INE403Q07391
935672,729HUDCO26  ,F ,D,1050,1061,1050,1061,INE031A07AS6
935674,769HUDCO31  ,F ,D,1125.97,1125.98,1123,1123,INE031A07AT4
935680,729IRFC26   ,F ,D,1065,1065,1065,1065,INE053F07892
935682,764IRFC31   ,F ,D,1135,1139,1135,1139,INE053F07900
935688,729NABARD26 ,F ,D,1094.25,1289.99,1094.2,1289.99,INE261F07024
935690,764NABARD31 ,F ,D,1179,1179.6,1179,1179.09,INE261F07032
935740,872MMFSL26  ,F ,D,1067.4,1067.5,1067.4,1067.5,INE774D08LU6
935744,87MMFSL21   ,F ,D,1030,1030,1020.12,1022.05,INE774D08LW2
935752,9MMFSL26    ,F ,D,1078.1,1078.1,1078.1,1078.1,INE774D08MA6
935764,975KFL18    ,F ,D,985,985,985,985,INE403Q07425
935786,957EHFL26   ,F ,D,1045.34,1060,1045.34,1060,INE530L07210
935788,10EHFL26    ,F ,D,1096,1098.01,1096,1098,INE530L07228
935806,920DHFL19B  ,F ,D,1031.8,1031.8,1031.8,1031.8,INE202B07HR8
935814,930DHFL26B  ,F ,D,1062,1062,1062,1062,INE202B07HV0
935832,910DHFL19B  ,F ,D,1050,1050,1050,1050,INE202B07IK1
935840,925DHFL23B  ,F ,D,1046.2,1048.25,1046.2,1048.25,INE202B07IO3
935856,865IBHFL26  ,F ,D,1010,1010,1010,1010,INE148I07GJ7
935878,1075KFL19   ,F ,D,990,990,990,990,INE403Q07524
935898,10SIFL21    ,F ,D,1075,1075,1075,1075,INE872A07UB7
935908,905RHFL22B  ,F ,D,1000,1000,1000,1000,INE217K07AE0
935912,915RHFL27B  ,F ,D,1005,1005,998.01,998.2,INE217K07AG5
935936,935SEFL22B  ,F ,D,1003,1003,1003,1003,INE881J07EL2
935940,975SEFL22B  ,F ,D,1051,1056,1051,1056,INE881J07EN8
935980,1025KFL22   ,F ,D,955,990,955,979.17,INE403Q07615
935994,912SIFL22   ,F ,D,1002,1002,1002,1002,INE872A07UI2
935998,0SIFL22     ,F ,D,1042,1050.1,1042,1050.1,INE872A07UK8
936006,850MFL19A   ,F ,D,1050,1050,1045.01,1050,INE414G07CB3
936018,0MFL20      ,F ,D,1017,1017,1017,1017,INE414G07CH0
936026,0KFL18D     ,F ,D,1045,1045,1045,1045,INE403Q07656
936050,925SEFL22   ,F ,D,1000,1000,999,999,INE881J08573
936062,950SEFL27   ,F ,D,1004.11,1004.11,1004.11,1004.11,INE881J08631
936074,975KFL20    ,F ,D,970,970,970,970,INE403Q07730
947841,IFCI121211D ,F ,D,4850,4850,4850,4850,INE039A09OA4
949438,846REC2028  ,F ,D,1138546.8,1190000,1138546.8,1190000,INE020B07HN3
950493,843PFC22    ,F ,D,5165,5165,5165,5165,INE134E07216
950497,872PFC22A   ,F ,D,7785.55,7795.56,7785.55,7795.56,INE134E07240
961694,IDFCBKBD1A  ,F ,B,4911,4911.1,4911,4911.01,INE092T08CC6
961695,IDFCBKBD1B  ,F ,B,8410,8455,8410,8455,INE092T08CD4
961696,IDFCBKBD1C  ,F ,B,4900,4900,4900,4900,INE092T08CE2
961700,IDFCBKBD1F  ,F ,B,8292,8292,8292,8292,INE092T08CH5
961703,SBIBIVR     ,F ,B,11679,11679,11617,11617.1,INE062A08058
961704,SBIBIVNR    ,F ,B,11152,11152,11152,11152,INE062A08066
961706,IIFCLBDIS2  ,F ,B,1650,1655.5,1650,1651,INE787H07024
961709,IDFCBKBD1G  ,F ,B,5225,5225,5225,5225,INE092T08CI3
961710,IDFCBKBD1H  ,F ,B,8375,8375,8375,8375,INE092T08CJ1
961711,PFCBS1      ,F ,B,5205,5205,5100.6,5190,INE134E07075
961712,PFCBS2      ,F ,B,8420.01,8425,8420.01,8420.05,INE134E07083
961718,PFCBT1S4    ,F ,B,8250.01,8250.04,8250.01,8250.04,INE134E07182
961719,IDFCBKBD1I  ,F ,B,5080,5080,5080,5080,INE092T08CK9
